äJénì˙,èIóπì˙,âÒìöÇÃêiçsèÛãµ,èIóπèÛãµ,âÒìöéûä‘ÅiïbÅj,ìØà”Ç∑ÇÈÇ©,èIóπì˙,IDê∂ê¨,ìΩñº,ïÍçëåÍ,ìØà”Ç∑ÇÈÇ©,îNóÓ,ê´ï ,ç≈èIäwó,å¬êlé˚ì¸,ê¢ë—é˚ì¸,BADEó˚èKÉqÉìÉg1âéﬂ1,BADEó˚èKÉqÉìÉg1âéﬂ2,BADEó˚èKÉqÉìÉg1âéﬂ3,BADEó˚èKÉqÉìÉg1âéﬂ4,BADEó˚èKÉqÉìÉg2âéﬂ1,BADEó˚èKÉqÉìÉg2âéﬂ2,BADEó˚èKÉqÉìÉg2âéﬂ3,BADEó˚èKÉqÉìÉg2âéﬂ4,BADEó˚èKÉqÉìÉg3âéﬂ1,BADEó˚èKÉqÉìÉg3âéﬂ2,BADEó˚èKÉqÉìÉg3âéﬂ3,BADEó˚èKÉqÉìÉg3âéﬂ4,BADE1ÉqÉìÉg1âéﬂ1,BADE1ÉqÉìÉg1âéﬂ2,BADE1ÉqÉìÉg1âéﬂ3,BADE1ÉqÉìÉg1âéﬂ4,BADE1ÉqÉìÉg2âéﬂ1,BADE1ÉqÉìÉg2âéﬂ2,BADE1ÉqÉìÉg2âéﬂ3,BADE1ÉqÉìÉg2âéﬂ4,BADE1ÉqÉìÉg3âéﬂ1,BADE1ÉqÉìÉg3âéﬂ2,BADE1ÉqÉìÉg3âéﬂ3,BADE1ÉqÉìÉg3âéﬂ4,BADE2ÉqÉìÉg1âéﬂ1,BADE2ÉqÉìÉg1âéﬂ2,BADE2ÉqÉìÉg1âéﬂ3,BADE2ÉqÉìÉg1âéﬂ4,BADE2ÉqÉìÉg2âéﬂ1,BADE2ÉqÉìÉg2âéﬂ2,BADE2ÉqÉìÉg2âéﬂ3,BADE2ÉqÉìÉg2âéﬂ4,BADE2ÉqÉìÉg3âéﬂ1,BADE2ÉqÉìÉg3âéﬂ2,BADE2ÉqÉìÉg3âéﬂ3,BADE2ÉqÉìÉg3âéﬂ4,BADE3ÉqÉìÉg1âéﬂ1,BADE3ÉqÉìÉg1âéﬂ2,BADE3ÉqÉìÉg1âéﬂ3,BADE3ÉqÉìÉg1âéﬂ4,BADE3ÉqÉìÉg2âéﬂ1,BADE3ÉqÉìÉg2âéﬂ2,BADE3ÉqÉìÉg2âéﬂ3,BADE3ÉqÉìÉg2âéﬂ4,BADE3ÉqÉìÉg3âéﬂ1,BADE3ÉqÉìÉg3âéﬂ2,BADE3ÉqÉìÉg3âéﬂ3,BADE3ÉqÉìÉg3âéﬂ4,BADE4ÉqÉìÉg1âéﬂ1,BADE4ÉqÉìÉg1âéﬂ2,BADE4ÉqÉìÉg1âéﬂ3,BADE4ÉqÉìÉg1âéﬂ4,BADE4ÉqÉìÉg2âéﬂ1,BADE4ÉqÉìÉg2âéﬂ2,BADE4ÉqÉìÉg2âéﬂ3,BADE4ÉqÉìÉg2âéﬂ4,BADE4ÉqÉìÉg3âéﬂ1,BADE4ÉqÉìÉg3âéﬂ2,BADE4ÉqÉìÉg3âéﬂ3,BADE4ÉqÉìÉg3âéﬂ4,BADE5ÉqÉìÉg1âéﬂ1,BADE5ÉqÉìÉg1âéﬂ2,BADE5ÉqÉìÉg1âéﬂ3,BADE5ÉqÉìÉg1âéﬂ4,BADE5ÉqÉìÉg2âéﬂ1,BADE5ÉqÉìÉg2âéﬂ2,BADE5ÉqÉìÉg2âéﬂ3,BADE5ÉqÉìÉg2âéﬂ4,BADE5ÉqÉìÉg3âéﬂ1,BADE5ÉqÉìÉg3âéﬂ2,BADE5ÉqÉìÉg3âéﬂ3,BADE5ÉqÉìÉg3âéﬂ4,BADE6ÉqÉìÉg1âéﬂ1,BADE6ÉqÉìÉg1âéﬂ2,BADE6ÉqÉìÉg1âéﬂ3,BADE6ÉqÉìÉg1âéﬂ4,BADE6ÉqÉìÉg2âéﬂ1,BADE6ÉqÉìÉg2âéﬂ2,BADE6ÉqÉìÉg2âéﬂ3,BADE6ÉqÉìÉg2âéﬂ4,BADE6ÉqÉìÉg3âéﬂ1,BADE6ÉqÉìÉg3âéﬂ2,BADE6ÉqÉìÉg3âéﬂ3,BADE6ÉqÉìÉg3âéﬂ4,BADE7ÉqÉìÉg1âéﬂ1,BADE7ÉqÉìÉg1âéﬂ2,BADE7ÉqÉìÉg1âéﬂ3,BADE7ÉqÉìÉg1âéﬂ4,BADE7ÉqÉìÉg2âéﬂ1,BADE7ÉqÉìÉg2âéﬂ2,BADE7ÉqÉìÉg2âéﬂ3,BADE7ÉqÉìÉg2âéﬂ4,BADE7ÉqÉìÉg3âéﬂ1,BADE7ÉqÉìÉg3âéﬂ2,BADE7ÉqÉìÉg3âéﬂ3,BADE7ÉqÉìÉg3âéﬂ4,BADE8ÉqÉìÉg1âéﬂ1,BADE8ÉqÉìÉg1âéﬂ2,BADE8ÉqÉìÉg1âéﬂ3,BADE8ÉqÉìÉg1âéﬂ4,BADE8ÉqÉìÉg2âéﬂ1,BADE8ÉqÉìÉg2âéﬂ2,BADE8ÉqÉìÉg2âéﬂ3,BADE8ÉqÉìÉg2âéﬂ4,BADE8ÉqÉìÉg3âéﬂ1,BADE8ÉqÉìÉg3âéﬂ2,BADE8ÉqÉìÉg3âéﬂ3,BADE8ÉqÉìÉg3âéﬂ4,BADE9ÉqÉìÉg1âéﬂ1,BADE9ÉqÉìÉg1âéﬂ2,BADE9ÉqÉìÉg1âéﬂ3,BADE9ÉqÉìÉg1âéﬂ4,BADE9ÉqÉìÉg2âéﬂ1,BADE9ÉqÉìÉg2âéﬂ2,BADE9ÉqÉìÉg2âéﬂ3,BADE9ÉqÉìÉg2âéﬂ4,BADE9ÉqÉìÉg3âéﬂ1,BADE9ÉqÉìÉg3âéﬂ2,BADE9ÉqÉìÉg3âéﬂ3,BADE9ÉqÉìÉg3âéﬂ4,BADE10ÉqÉìÉg1âéﬂ1,BADE10ÉqÉìÉg1âéﬂ2,BADE10ÉqÉìÉg1âéﬂ3,BADE10ÉqÉìÉg1âéﬂ4,BADE10ÉqÉìÉg2âéﬂ1,BADE10ÉqÉìÉg2âéﬂ2,BADE10ÉqÉìÉg2âéﬂ3,BADE10ÉqÉìÉg2âéﬂ4,BADE10ÉqÉìÉg3âéﬂ1,BADE10ÉqÉìÉg3âéﬂ2,BADE10ÉqÉìÉg3âéﬂ3,BADE10ÉqÉìÉg3âéﬂ4,BADE11ÉqÉìÉg1âéﬂ1,BADE11ÉqÉìÉg1âéﬂ2,BADE11ÉqÉìÉg1âéﬂ3,BADE11ÉqÉìÉg1âéﬂ4,BADE11ÉqÉìÉg2âéﬂ1,BADE11ÉqÉìÉg2âéﬂ2,BADE11ÉqÉìÉg2âéﬂ3,BADE11ÉqÉìÉg2âéﬂ4,BADE11ÉqÉìÉg3âéﬂ1,BADE11ÉqÉìÉg3âéﬂ2,BADE11ÉqÉìÉg3âéﬂ3,BADE11ÉqÉìÉg3âéﬂ4,BADE12ÉqÉìÉg1âéﬂ1,BADE12ÉqÉìÉg1âéﬂ2,BADE12ÉqÉìÉg1âéﬂ3,BADE12ÉqÉìÉg1âéﬂ4,BADE12ÉqÉìÉg2âéﬂ1,BADE12ÉqÉìÉg2âéﬂ2,BADE12ÉqÉìÉg2âéﬂ3,BADE12ÉqÉìÉg2âéﬂ4,BADE12ÉqÉìÉg3âéﬂ1,BADE12ÉqÉìÉg3âéﬂ2,BADE12ÉqÉìÉg3âéﬂ3,BADE12ÉqÉìÉg3âéﬂ4,ã^éóâ»äwêMïÚé⁄ìx1,ã^éóâ»äwêMïÚé⁄ìx2,ã^éóâ»äwêMïÚé⁄ìx3,ã^éóâ»äwêMïÚé⁄ìx4,ã^éóâ»äwêMïÚé⁄ìx5,ã^éóâ»äwêMïÚé⁄ìx6,ã^éóâ»äwêMïÚé⁄ìx7,ã^éóâ»äwêMïÚé⁄ìx8,ã^éóâ»äwêMïÚé⁄ìx9,ã^éóâ»äwêMïÚé⁄ìx10,ã^éóâ»äwêMïÚé⁄ìx11,ã^éóâ»äwêMïÚé⁄ìx12,ã^éóâ»äwêMïÚé⁄ìx13,ã^éóâ»äwêMïÚé⁄ìx14,ã^éóâ»äwêMïÚé⁄ìx15,ã^éóâ»äwêMïÚé⁄ìx16,ã^éóâ»äwêMïÚé⁄ìx17,ã^éóâ»äwêMïÚé⁄ìx18,ã^éóâ»äwêMïÚé⁄ìx19,CMQ-J1,CMQ-J2,CMQ-J3,CMQ-J4,CMQ-J5,â»äwìIêÑò_î\óÕ1,â»äwìIêÑò_î\óÕ2,â»äwìIêÑò_î\óÕ3,â»äwìIêÑò_î\óÕ4,â»äwìIêÑò_î\óÕ5,â»äwìIêÑò_î\óÕ6,â»äwìIêÑò_î\óÕ7,â»äwìIêÑò_î\óÕ8,â»äwìIêÑò_î\óÕ9,â»äwìIêÑò_î\óÕ10,â»äwìIêÑò_î\óÕ11,â»äwìIêÑò_î\óÕ12,îÌäQñœëz1,îÌäQñœëz2,îÌäQñœëz3,îÌäQñœëz4,îÌäQñœëz5,îÌäQñœëz6,îÌäQñœëz7,îÌäQñœëz8,îÌäQñœëz9,îÌäQñœëz10,îÌäQñœëz11,îÌäQñœëz12,îÌäQñœëz13,îÌäQñœëz14,îÌäQñœëz15,îÌäQñœëz16,îÌäQñœëz17,îÌäQñœëz18,CRT1,CRT2,CRT3
2024/6/26 2:16,2024/6/26 2:59,0,100,2564,1,2024/6/26 2:59,R_4PdEnEzKJXoMlD1,anonymous,JA,1,45,1,3,500,800,4.5,6.5,3,4.5,5,8,1.5,6,3.5,4.5,5.5,5,5,6,4,6,4,5,5,7,2.5,4,3,8,7,5,5,7,3,7,4,7,4,1,2,4,5,3,4,5,6,2,5,5,0,0,0,8,6.5,5,1,6.5,6.5,5,1,6.5,4,2,0,9,6,6,5,6,3,2,3,8.5,0,0,4,10,5,3.5,4,3,5.5,2.5,4,3,2.5,1.5,2,9.5,5,3,2,5,5,2,2,7,0.5,0.5,3,10,6.5,5.5,5,5,7.5,4,4,8.5,6.5,2,3.5,10,5,6.5,3,3.5,5,6.5,2,3.5,1,1.5,0.5,9.5,5,6,5,5,5,3,4,5,3.5,7.5,5,5,6,4,5,2.5,6,4,5,3,5.5,1.5,2,8,6.5,6,3.5,5.5,6.5,6,4,5.5,7,2.5,2,9,5,5,4,3,5,4,3,4,2,4,1,4,4,4,4,4,2,2,3,5,4,7,4,7,2,2,2,2,2,2,1,2,1,1,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,100,24
2024/6/26 2:57,2024/6/26 3:41,0,100,2684,1,2024/6/26 3:41,R_42zMnTf7jnSrzxv,anonymous,JA,1,32,1,4,96,300,8.5,3,2,2.5,6,7,2,6,5,4,2,8,9,7,1,6,9,6,0.5,9.5,4,5,0.5,10,7,3.5,6.5,8.5,1.5,8.5,5.5,7.5,3.5,4.5,5.5,9,9,5.5,4.5,7,8.5,6,4,7.5,2,3,5.5,9.5,9,6,2,7.5,8,5.5,2,9,7,1,1,10,7.5,8,2,6,1,1,2,9.5,0,0.5,1.5,10,5.5,6,4,7.5,6,4.5,5,9,5,0,0.5,10,9,4,1,5,8.5,5.5,1,7.5,5.5,5,0.5,9.5,4,7,4,8,7,3,3.5,9.5,7.5,3,3.5,9.5,9,8.5,1,5.5,7,9,1,6.5,7,8,0.5,10,8.5,8,3,6.5,7.5,7,2.5,9,6.5,5.5,2.5,9.5,8.5,4,6.5,6,8.5,5,7,6.5,7.5,5,6.5,8.5,9,7,3.5,6.5,8.5,8,4,6.5,8,5,0.5,9,5,4,3,3,3,1,2,2,1,2,2,3,2,4,3,3,3,1,1,7,8,5,7,5,2,2,1,2,2,2,1,2,1,2,1,1,4,5,3,5,5,4,5,4,5,5,5,5,5,5,4,5,5,5,50,5,47
2024/6/26 3:27,2024/6/26 4:01,0,100,2037,1,2024/6/26 4:01,R_4dG4ukwFc2bouBO,anonymous,JA,1,51,1,2,12,12,6,5.5,6.5,5.5,7,6.5,6.5,7,7,6.5,7,7,5.5,5.5,4.5,6,6,5,4.5,6.5,6,5,4.5,7.5,6,6,5,6.5,5,7,4,5.5,4.5,4.5,4,4,7.5,5.5,4,6,7,4.5,3.5,7.5,4.5,2,1,9.5,9,9,4.5,8,9,9,4.5,8,5.5,6,2.5,9,6.5,6.5,6,6,5,5.5,6,8,2.5,3,6,10,6,4,4,3.5,6.5,3,4,3.5,6.5,2,4,3.5,6.5,5,4.5,6,7.5,4.5,4.5,7,6.5,4,4,8,5.5,6,5,6.5,5.5,6,4.5,8.5,5.5,6,3.5,10,6,6,5.5,6.5,6,6,5.5,7,1.5,1.5,1,9.5,6,6,5.5,5.5,6.5,6,5.5,5.5,6.5,5.5,5.5,7,6.5,5,5,6.5,6.5,5.5,5,6.5,6.5,5.5,5,7.5,6.5,6.5,4,5.5,6.5,6.5,4,5.5,6.5,6.5,3.5,8,3,3,2,2,4,2,4,1,2,2,1,1,2,2,1,3,1,1,1,7,6,5,5,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,100,1,47
2024/6/26 2:31,2024/6/26 3:06,0,100,2108,1,2024/6/26 3:06,R_4yjASgYn518kwr7,anonymous,JA,1,36,1,2,100,700,7.5,7,5,5,6.5,8.5,1.5,9.5,1.5,1.5,6.5,9.5,9,2,1.5,9.5,6.5,1.5,1,10,0.5,0.5,0.5,10,8.5,9,6.5,7.5,5.5,9,2.5,4.5,1,1,2,2.5,9,2.5,5,8,8.5,5,4.5,8.5,8.5,5,4.5,8.5,10,8.5,6,9.5,7.5,7.5,7.5,7.5,1,0.5,0.5,10,9.5,8.5,0.5,6.5,2,2,1,9.5,0,0,1,10,8,2.5,3,8,9,0.5,0.5,8,9,0,0,2.5,9,8,3.5,5,7,7,3.5,7.5,2.5,4,2.5,8.5,8.5,8,0.5,8.5,8.5,5,0.5,9.5,9,5,0,10,7.5,8.5,3,6,2.5,6,2.5,5,1.5,2.5,1.5,10,8,2,7,5,8,1.5,3.5,5.5,2,2,2.5,4.5,6.5,6.5,5.5,8,6.5,6,7,7,1.5,1.5,4.5,9,6,8.5,2.5,6,5.5,5.5,4,5.5,5.5,1,1,8.5,3,2,1,1,1,1,5,2,1,1,1,3,1,2,1,3,1,5,4,8,10,4,7,7,1,1,1,2,2,2,1,2,1,2,1,2,2,4,3,5,3,4,5,4,4,5,5,5,5,5,5,5,5,5,50,5,47
2024/6/26 1:57,2024/6/26 2:29,0,100,1917,1,2024/6/26 2:29,R_4noeFtxNvxACUkP,anonymous,JA,1,44,2,3,200,600,0,0,0,0,0,6.5,0,0,0,0,7.5,0,0,0,0,0,0,0,0,2.5,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,0,7.5,0,0,0,7.5,0,0,0,0,0,0,8,7,0,0,0,0,0,0,7,0,0,0,7,7,0,0,0,0,0,0,6.5,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,5,0,0,0,5,0,0,0,0,0,0,8,0,8.5,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0,0,6,0,0,0,6,5,0,0,0,8,0,4,0,0,0,0,6.5,3,3,3,4,4,3,2,4,4,3,4,4,4,4,5,3,4,2,2,7,7,5,7,6,2,1,2,1,1,1,2,2,1,1,1,1,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,100,5,27
2024/6/26 2:09,2024/6/26 2:34,0,100,1534,1,2024/6/26 2:34,R_4jOmPzsGAid2pYB,anonymous,JA,1,50,1,2,310,310,6.5,5.5,5.5,5.5,7,6,6,6,7.5,6,6,6,6.5,5.5,3.5,7,6,5,3,7.5,5,4.5,2,8.5,6,5.5,4.5,8,4,6.5,3.5,6.5,2,2,1.5,3.5,6,4,4.5,6,5.5,3,4,6.5,6.5,1.5,3.5,7.5,7.5,6,4,6,6.5,5.5,3,6.5,4.5,3.5,2.5,7,6,6,4.5,6,4,4,4,6.5,3,3,3,7,4.5,4.5,4,4.5,4,3.5,5,3.5,3,2.5,4,4.5,5.5,5.5,2.5,5.5,6,6,2,6,5.5,5,2.5,5.5,6,5.5,4.5,5.5,6.5,5,3.5,6,7,4,3,6.5,6,5.5,4,5.5,5.5,5,3.5,5,5,4.5,3,6,5.5,4,4.5,4.5,5,3.5,4,4,4.5,3,3.5,3.5,6,4.5,4.5,4.5,5.5,4,4,4,5,3.5,3,4.5,6,5.5,5.5,5.5,5.5,5,4,6,5,4.5,4.5,6.5,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,2,2,2,8,8,5,5,5,2,2,1,2,2,2,1,2,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,5,47
2024/6/26 2:02,2024/6/26 2:38,0,100,2154,1,2024/6/26 2:38,R_4L0thucXWsMfb9L,anonymous,JA,1,33,2,4,300,800,5,7,6,4,6,7.5,5,6,5.5,8,4.5,6.5,5,5.5,5,5.5,3.5,5,4,10,6,3,2.5,5.5,5,4.5,6.5,6,5.5,6.5,5.5,5.5,5.5,6,5.5,6.5,8,7,4,6,7.5,5.5,2,7.5,6.5,0,2.5,9,7.5,3.5,3,7,6.5,3.5,3,7.5,7.5,3.5,3,8.5,7,7,5,3,5,6,5,7,5,6,5,8,6,5,4.5,6,5.5,3.5,5,6.5,5.5,3.5,5,7.5,8.5,5,2.5,8,8.5,3.5,2,9,4.5,3.5,2,10,5,6,5.5,6.5,5,5.5,6,6.5,5,5.5,6,10,5.5,6.5,7,5.5,5.5,6.5,7,7.5,5.5,6.5,7,10,6,9,5,8,6.5,9,5,9,6.5,9.5,6,9,4.5,5,5,5,4.5,5,6,6,4.5,5,6,10,6.5,8,4,5,8,8.5,4,5,8,8.5,4,8.5,3,4,4,4,4,4,2,4,4,3,3,4,4,4,3,4,4,4,4,8,6,5,6,7,2,1,2,1,2,2,2,1,1,1,1,1,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,50,5,47
2024/6/26 4:08,2024/6/26 4:41,0,100,2015,1,2024/6/26 4:41,R_432m1g3mf0B2UFb,anonymous,JA,1,43,1,4,240,500,5,5,5,5,3,5.5,5,5.5,2,6,6,5,6,2.5,1,6,6,2,1,8,2,3,1,9.5,6,5,4,6,1,5.5,1,1,4,3,1,1,5,5,5,5,5,5,2.5,5,1,3.5,1,8.5,5,5,5,5,5,5,5,5,5,0.5,1,8,5,5,5,5,3.5,4.5,5,7,2,0.5,5,5.5,5,5,3.5,5,6,5,3.5,5,3.5,5,3.5,6.5,7,7,3,7,4.5,6.5,3,7.5,4.5,4.5,3,7.5,6,5,4,6,7.5,3.5,4,7.5,7.5,3.5,4,7.5,6,6,1,6,6,6,1,6,1.5,6,1,8,6,5,5,6,6,3.5,5,6,6,0,3.5,6,6,5,5,5.5,6,5,5,7,6,5,5,8,5,5,2.5,4,6,7,4,4,5,5,0.5,6.5,5,5,3,5,5,3,1,4,2,1,2,3,4,4,3,2,3,2,2,9,11,9,9,9,2,1,1,2,2,2,1,2,1,2,1,2,1,4,4,5,5,5,4,4,3,2,4,4,3,5,4,4,5,5,50,5,47
2024/6/26 2:34,2024/6/26 2:53,0,100,1117,1,2024/6/26 2:53,R_4lMHmDqbRPtSzkd,anonymous,JA,1,40,1,2,200,400,3.5,3.5,5,3.5,3.5,3.5,5,3.5,1,1,4,2.5,7,6,2,6,5,4,2,7,4,4,0,8,5,5,5,6,4,6,2.5,1,6,2,2,1,7,6,5,7,7,6,4,7,0,0,4,10,6.5,6.5,5,6.5,4,6.5,5,6.5,0,0,0,9,6,6,2.5,6,4,0,2.5,7,0,0,0,10,6,4,3,6,7,4,3,4,2,0,0,7,7,6,1,6,7,6,1,7,6,3,1,8,6,6,4,6,6.5,4,2,8,7,1,1,9,5,5,4,5,5,4.5,4,5.5,1,0,0,9.5,5.5,4.5,5,6,4,4,3.5,5,5,3,2,5,5,4.5,5,5,5,4.5,5,5,0.5,2,2.5,7,5,5,4,5,5,4.5,4,5,5,0.5,0.5,9,2,2,1,1,2,1,4,2,1,1,1,3,4,2,1,2,1,1,1,11,9,6,7,4,2,1,1,2,2,2,2,2,1,1,1,2,2,2,4,5,4,2,2,3,1,3,4,4,4,5,2,5,5,5,100,5,47
2024/6/26 2:05,2024/6/26 2:31,0,100,1566,1,2024/6/26 2:31,R_4QQ80hXOJln6PUx,anonymous,JA,1,57,1,4,0,250,5.5,5.5,7,5,6,5.5,7.5,5,6.5,4.5,8,5.5,3.5,4.5,4,5.5,3,5,3.5,7,3,4,3,8.5,5,5,5,5,4,7,4.5,7,3.5,4,5,6.5,5,4.5,5,5,5,5,3.5,5,0.5,0.5,1.5,9.5,5,5,4.5,5,5,5,4.5,5,4,2.5,1.5,7.5,5,5,2.5,4.5,3,4.5,4,8,0,4,6,9.5,2.5,4.5,3.5,5,1.5,3.5,1,7.5,1,0,0,10,5,3.5,2,5,5,3,1.5,5,4,3,1,4,5,4.5,5,5,5,4.5,5,5.5,5,4.5,5,7,5,5,4.5,5,4.5,5,4,5,3,3,1.5,8.5,5,5,4,5,5,5,3.5,5,5,3.5,1.5,6.5,5,5,5,5,5,5,5,5,0,4,4.5,8,5,5,4,5,5,5,4,5,6.5,0.5,0,7.5,3,3,3,3,3,3,4,3,3,2,2,3,3,3,3,3,3,2,2,7,7,6,6,6,2,2,2,2,2,1,2,2,1,1,2,1,3,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,50,5,47
2024/6/26 2:02,2024/6/26 2:17,0,100,914,1,2024/6/26 2:17,R_4zUdfI2pgwjWfKt,anonymous,JA,1,45,2,2,0,600,7,4,5.5,8,8.5,1,1.5,7,8.5,8.5,6,9,5.5,8,1,8,5.5,5.5,0.5,9.5,6,6,0.5,10,9,9,9,9,4.5,9.5,4.5,9.5,6,1.5,6,9.5,8,1.5,5.5,6.5,9.5,1,2,7.5,0,0,0,10,9.5,9,6,9,9.5,6,1.5,9.5,0,0,0,10,9,9.5,0.5,8,6,0.5,0.5,9.5,0,0,0,10,2,6,5.5,8,3,8,0.5,8,2,1.5,0.5,10,5.5,4.5,5.5,4.5,4.5,4,1.5,3.5,3.5,4.5,1,3,7.5,7.5,3.5,7.5,1,2,1.5,9,2.5,2,0.5,10,8,7.5,5.5,5.5,7.5,7,6,6.5,0.5,0.5,0.5,10,7,6,3.5,7,8.5,4.5,2,8,8,0.5,1,9.5,9,3.5,3,10,9,2.5,1.5,10,9.5,0,1.5,10,7,9.5,1,5.5,8,9,4,7,8.5,7,0,9.5,3,4,3,3,3,2,2,3,2,1,3,4,4,4,3,2,3,2,1,7,7,5,7,5,1,2,2,1,2,1,2,1,1,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,20,24
2024/6/26 1:58,2024/6/26 2:22,0,100,1433,1,2024/6/26 2:22,R_4Q0nQ6izQQDttVv,anonymous,JA,1,29,2,2,400,800,8.5,7,5.5,7.5,5.5,9,4,9,2,0.5,4.5,10,7.5,5,3.5,8.5,6,2.5,1.5,10,2.5,2.5,1.5,10,9,7,7,8.5,2,8.5,3,6.5,0,0.5,0,8,8.5,5.5,5.5,5,10,5.5,5.5,6,0,0,0.5,10,9.5,3.5,0.5,8.5,5,2,0.5,8.5,1.5,2,0.5,10,10,8,1,7.5,5.5,1,1,10,0,1,1,10,1.5,1.5,6.5,4,1.5,0,4.5,8,0,0,0,10,3,3,2.5,3.5,6,4,0.5,6,0,0,0.5,10,9.5,8,6.5,8.5,6.5,2.5,2,8.5,0,0,0,10,8,7,3,4.5,8,4.5,5.5,4.5,1,1,0.5,10,7,6.5,3,7.5,4.5,1,1,7.5,1.5,1,1,10,9.5,2.5,6.5,9,9.5,2.5,6.5,9,0.5,0.5,0.5,10,8.5,9,6.5,8,2,0.5,4,0.5,0,0,0,10,3,3,4,3,3,4,4,4,3,3,5,3,4,4,4,3,3,5,3,4,2,3,4,3,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,3,3,100,1,24
2024/6/26 2:36,2024/6/26 2:59,0,100,1404,1,2024/6/26 2:59,R_4FLIEWgCHHSJdtt,anonymous,JA,1,40,1,4,200,350,6,5,7,5.5,6.5,5,7,5.5,6,5,7,5,6,3,5,3.5,3,3,5,5,3,2.5,4,6.5,6,0.5,5.5,7,2.5,6.5,3.5,5.5,2.5,4,3,5.5,6,4,5,6,7,2,4,6,0.5,0.5,1.5,10,7,6,5,7,3,6,1.5,8.5,0.5,0,0,10,8,8,5,8,1.5,1,5,8,1.5,1,5,10,6,1,1,6,6,1,1,6,5,0,0,10,9,5,2.5,2.5,9,5,2.5,2.5,9,6,2.5,2.5,6,5,5,8.5,6,5,4,8.5,3.5,5,4,9.5,7.5,5,3.5,3,6,4,3.5,6.5,0,0,0,10,6,5,3.5,5,6,5,3.5,6.5,6,2,0,6.5,6.5,5,6,7,6.5,4,6,7,0.5,1,6,9.5,5,7.5,7,6,5,7.5,4,6,0,0,0,10,5,4,3,5,5,5,1,4,3,4,3,4,4,5,3,4,4,3,2,9,10,8,8,7,2,1,2,2,2,2,2,2,1,1,1,1,1,4,4,4,4,3,4,3,3,3,3,4,4,4,4,3,4,4,50,100,24
2024/6/26 5:49,2024/6/26 6:18,0,100,1711,1,2024/6/26 6:18,R_4rrHtjiR7tfXYRg,anonymous,JA,1,41,2,5,80,500,6.5,5,2.5,1.5,7.5,6.5,4.5,5.5,3,2.5,5.5,2.5,6,4,1,6,7.5,5,1,8,6,1,0.5,10,6,6,6,8,2.5,7.5,3.5,7.5,1,1,5.5,4.5,7.5,6,5.5,7,6.5,5.5,6,7.5,0.5,0.5,1,10,7,7,3.5,6,6.5,6.5,3.5,6.5,6,1.5,3,8.5,8.5,8,5,7.5,1,1,1,9,0,0,0,10,6,5,1.5,1.5,5.5,5,1.5,1.5,1,1,1,9.5,7.5,5,1,6,7.5,5.5,1,6.5,3.5,4,1,9,7.5,8.5,3.5,8.5,4.5,7.5,2.5,9,3,6.5,2.5,9.5,7,7,4,6.5,4.5,6,2.5,6,0,0,0,9.5,6.5,6.5,6.5,6.5,7.5,3.5,3.5,4.5,6.5,0.5,3,4.5,7.5,4,6,8,7.5,4,6,8,6,4,3,9.5,9,9,4,4,8,9,4,4,7,3,1.5,9.5,3,2,2,2,2,3,4,2,2,3,2,3,2,4,3,3,4,2,2,7,11,5,6,7,1,1,1,2,2,2,1,2,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,5,47
